Id,Category
13220.jpg,1
14113.jpg,0
18153.jpg,2
14993.jpg,0
13888.jpg,2
12822.jpg,0
15050.jpg,0
11175.jpg,2
10581.jpg,2
14404.jpg,1
11897.jpg,1
16591.jpg,0
12918.jpg,2
13543.jpg,2
15782.jpg,2
14554.jpg,1
11773.jpg,0
11740.jpg,1
11439.jpg,1
13870.jpg,0
13056.jpg,1
12359.jpg,1
17404.jpg,1
12332.jpg,2
16253.jpg,1
14658.jpg,0
11681.jpg,2
12615.jpg,1
15116.jpg,2
14541.jpg,1
15482.jpg,1
17392.jpg,0
14327.jpg,2
17758.jpg,1
13911.jpg,0
13617.jpg,0
13701.jpg,2
13091.jpg,0
12448.jpg,2
14626.jpg,1
15119.jpg,1
14391.jpg,2
15918.jpg,0
16276.jpg,2
13318.jpg,2
16793.jpg,1
10620.jpg,0
12158.jpg,0
15017.jpg,1
12008.jpg,1
12223.jpg,1
17475.jpg,1
17108.jpg,0
13938.jpg,0
16446.jpg,1
15539.jpg,1
11852.jpg,0
13760.jpg,1
10074.jpg,1
10296.jpg,0
11941.jpg,0
14201.jpg,0
12846.jpg,2
10084.jpg,2
11210.jpg,1
12992.jpg,1
14548.jpg,2
17755.jpg,0
17514.jpg,1
17338.jpg,1
10473.jpg,2
11980.jpg,2
17967.jpg,1
13527.jpg,0
16682.jpg,0
12172.jpg,2
13506.jpg,0
14422.jpg,1
18162.jpg,2
10001.jpg,1
16930.jpg,2
16966.jpg,1
16837.jpg,2
11412.jpg,1
13916.jpg,2
14981.jpg,2
11115.jpg,0
10662.jpg,0
15010.jpg,0
14740.jpg,1
14169.jpg,1
13031.jpg,0
13503.jpg,2
12424.jpg,1
15824.jpg,2
11286.jpg,0
14403.jpg,2
17532.jpg,2
11880.jpg,0
14956.jpg,2
16330.jpg,2
17649.jpg,1
12532.jpg,2
12557.jpg,0
13830.jpg,2
13974.jpg,1
16505.jpg,1
16019.jpg,0
12972.jpg,1
16853.jpg,1
14435.jpg,0
16956.jpg,1
17229.jpg,2
11783.jpg,2
16195.jpg,1
14767.jpg,2
13161.jpg,1
11850.jpg,0
15040.jpg,2
15341.jpg,0
12809.jpg,1
